0.43701,10.688,12.007,0.46466,-0.018475,0.06785,-0.003695,0.00098333
0.41113,10.019,11.152,0.43701,-0.02217,0.068833,-0.003695,0.00098333
0.38689,9.3945,10.362,0.41113,-0.025865,0.069817,-0.003695,0.00098333
0.36418,8.8116,9.6317,0.38689,-0.02956,0.0708,-0.003695,0.00098333
0.34291,8.2673,8.9571,0.36418,-0.033255,0.071783,-0.003695,0.00098333
0.32297,7.7589,8.3334,0.34291,-0.03695,0.072767,-0.003695,0.00098333
0.30428,7.2841,7.7564,0.32297,-0.040645,0.07375,-0.003695,0.00098333
0.28676,6.8404,7.2224,0.30428,-0.04434,0.074733,-0.003695,0.00098333
0.27032,6.4257,6.7281,0.28676,-0.048035,0.075717,-0.003695,0.00098333
0.2549,6.0379,6.2702,0.27032,-0.05173,0.0767,-0.003695,0.00098333
0.24043,5.6753,5.8459,0.2549,-0.055425,0.077683,-0.003695,0.00098333
0.22685,5.3362,5.4527,0.24043,-0.05912,0.078667,-0.003695,0.00098333
0.2141,5.0188,5.088,0.22685,-0.062815,0.07965,-0.003695,0.00098333
0.20213,4.7217,4.7496,0.2141,-0.06651,0.080633,-0.003695,0.00098333
0.19088,4.4436,4.4356,0.20213,-0.070205,0.081617,-0.003695,0.00098333
0.18031,4.1832,4.1441,0.19088,-0.0739,0.0826,-0.003695,0.00098333
0.17038,3.9392,3.8733,0.18031,-0.077595,0.083583,-0.003695,0.00098333
0.16104,3.7106,3.6216,0.17038,-0.08129,0.084567,-0.003695,0.00098333
0.15226,3.4963,3.3877,0.16104,-0.084985,0.08555,-0.003695,0.00098333
0.14399,3.2955,3.1701,0.15226,-0.08868,0.086533,-0.003695,0.00098333
0.13622,3.107,2.9677,0.14399,-0.092375,0.087517,-0.003695,0.00098333
0.12891,2.9303,2.7793,0.13622,-0.09607,0.0885,-0.003695,0.00098333
0.12202,2.7645,2.6039,0.12891,-0.099765,0.089483,-0.003695,0.00098333
0.11553,2.6088,2.4405,0.12202,-0.10346,0.090467,-0.003695,0.00098333
0.10942,2.4626,2.2883,0.11553,-0.10716,0.09145,-0.003695,0.00098333
0.10367,2.3253,2.1464,0.10942,-0.11085,0.092433,-0.003695,0.00098333
0.098242,2.1964,2.014,0.10367,-0.11455,0.093417,-0.003695,0.00098333
0.10793,2.421,2.1915,0.098242,-0.11824,0.0944,0.003695,0.00098333
0.11862,2.6695,2.3857,0.10793,-0.11455,0.095383,0.003695,0.00098333
0.1304,2.9444,2.598,0.11862,-0.11085,0.096367,0.003695,0.00098333
0.14339,3.2487,2.8303,0.1304,-0.10716,0.09735,0.003695,0.00098333
0.15774,3.5857,3.0847,0.14339,-0.10346,0.098333,0.003695,0.00098333
0.17358,3.959,3.3634,0.15774,-0.099765,0.099317,0.003695,0.00098333
0.19107,4.3728,3.6688,0.17358,-0.09607,0.1003,0.003695,0.00098333
0.2104,4.8316,4.0036,0.19107,-0.092375,0.10128,0.003695,0.00098333
0.23177,5.3405,4.3709,0.2104,-0.08868,0.10227,0.003695,0.00098333
0.25541,5.9052,4.774,0.23177,-0.084985,0.10325,0.003695,0.00098333
0.28156,6.5322,5.2167,0.25541,-0.08129,0.10423,0.003695,0.00098333
0.31052,7.2287,5.703,0.28156,-0.077595,0.10522,0.003695,0.00098333
0.34258,8.0027,6.2375,0.31052,-0.0739,0.1062,0.003695,0.00098333
0.37811,8.8633,6.8253,0.34258,-0.070205,0.10718,0.003695,0.00098333
0.4175,9.8205,7.4722,0.37811,-0.06651,0.10817,0.003695,0.00098333
0.46118,10.886,8.1843,0.4175,-0.062815,0.10915,0.003695,0.00098333
0.50965,12.072,8.9688,0.46118,-0.05912,0.11013,0.003695,0.00098333
0.56346,13.394,9.8333,0.50965,-0.055425,0.11112,0.003695,0.00098333
0.62323,14.867,10.787,0.56346,-0.05173,0.1121,0.003695,0.00098333
0.68965,16.509,11.839,0.62323,-0.048035,0.11308,0.003695,0.00098333
0.76351,18.342,13,0.68965,-0.04434,0.11407,0.003695,0.00098333
0.84567,20.388,14.283,0.76351,-0.040645,0.11505,0.003695,0.00098333
0.93713,22.674,15.701,0.84567,-0.03695,0.11603,0.003695,0.00098333
1.039,25.229,17.269,0.93713,-0.033255,0.11702,0.003695,0.00098333
1.1525,28.085,19.005,1.039,-0.02956,0.118,0.003695,0.00098333
1.279,31.282,20.926,1.1525,-0.025865,0.11898,0.003695,0.00098333
1.4202,34.86,23.056,1.279,-0.02217,0.11997,0.003695,0.00098333
1.5777,38.869,25.416,1.4202,-0.018475,0.12095,0.003695,0.00098333
1.7537,43.362,28.035,1.5777,-0.01478,0.12193,0.003695,0.00098333
1.9504,48.402,30.942,1.7537,-0.011085,0.12292,0.003695,0.00098333
2.1703,54.058,34.171,1.9504,-0.00739,0.1239,0.003695,0.00098333
2.4164,60.409,37.76,2.1703,-0.003695,0.12488,0.003695,0.00098333
0.043444,1.0897,0.31181,0.04,0,0,0.0032866,0.00095712
0.047534,1.1962,0.67757,0.043444,0.0032866,0.00095712,0.0032866,0.00095712
0.052387,1.3227,1.1049,0.047534,0.0065731,0.0019142,0.0032866,0.00095712
0.058142,1.4729,1.6024,0.052387,0.0098597,0.0028714,0.0032866,0.00095712
0.064956,1.651,2.18,0.058142,0.013146,0.0038285,0.0032866,0.00095712
0.073016,1.8621,2.8487,0.064956,0.016433,0.0047856,0.0032866,0.00095712
0.082538,2.112,3.6212,0.073016,0.019719,0.0057427,0.0032866,0.00095712
0.093774,2.4076,4.5118,0.082538,0.023006,0.0066998,0.0032866,0.00095712
0.10702,2.757,5.5369,0.093774,0.026292,0.007657,0.0032866,0.00095712
0.12261,3.1693,6.715,0.10702,0.029579,0.0086141,0.0032866,0.00095712
0.14094,3.6556,8.0671,0.12261,0.032866,0.0095712,0.0032866,0.00095712
0.16247,4.2285,9.6172,0.14094,0.036152,0.010528,0.0032866,0.00095712
0.18774,4.903,11.392,0.16247,0.039439,0.011485,0.0032866,0.00095712
0.21737,5.6962,13.424,0.18774,0.042725,0.012443,0.0032866,0.00095712
0.25206,6.6284,15.746,0.21737,0.046012,0.0134,0.0032866,0.00095712
0.29267,7.723,18.4,0.25206,0.049298,0.014357,0.0032866,0.00095712
0.34016,9.0073,21.431,0.29267,0.052585,0.015314,0.0032866,0.00095712
0.39566,10.513,24.891,0.34016,0.055871,0.016271,0.0032866,0.00095712
0.46046,12.278,28.839,0.39566,0.059158,0.017228,0.0032866,0.00095712
0.5361,14.345,33.342,0.46046,0.062444,0.018185,0.0032866,0.00095712
0.62432,16.765,38.478,0.5361,0.065731,0.019142,0.0032866,0.00095712
0.72718,19.596,44.333,0.62432,0.069018,0.0201,0.0032866,0.00095712
0.84704,22.908,51.008,0.72718,0.072304,0.021057,0.0032866,0.00095712
0.98666,26.779,58.618,0.84704,0.075591,0.022014,0.0032866,0.00095712
1.1493,31.303,67.293,0.98666,0.078877,0.022971,0.0032866,0.00095712
1.3385,36.59,77.181,1.1493,0.082164,0.023928,0.0032866,0.00095712
1.5588,42.765,88.454,1.3385,0.08545,0.024885,0.0032866,0.00095712
1.8151,49.977,101.31,1.5588,0.088737,0.025842,0.0032866,0.00095712
2.1133,58.399,115.96,1.8151,0.092023,0.026799,0.0032866,0.00095712
2.4602,68.232,132.68,2.1133,0.09531,0.027756,0.0032866,0.00095712
2.8636,79.712,151.75,2.4602,0.098597,0.028714,0.0032866,0.00095712
3.3329,93.115,173.5,2.8636,0.10188,0.029671,0.0032866,0.00095712
3.1635,88.059,161.54,3.3329,0.10517,0.030628,-0.0032866,0.00095712
3.002,83.259,150.37,3.1635,0.10188,0.031585,-0.0032866,0.00095712
2.8482,78.705,139.96,3.002,0.098597,0.032542,-0.0032866,0.00095712
2.7016,74.386,130.25,2.8482,0.09531,0.033499,-0.0032866,0.00095712
2.5622,70.293,121.22,2.7016,0.092023,0.034456,-0.0032866,0.00095712
2.4296,66.414,112.8,2.5622,0.088737,0.035413,-0.0032866,0.00095712
2.3034,62.741,104.98,2.4296,0.08545,0.036371,-0.0032866,0.00095712
2.1836,59.264,97.697,2.3034,0.082164,0.037328,-0.0032866,0.00095712
2.0697,55.973,90.928,2.1836,0.078877,0.038285,-0.0032866,0.00095712
1.9616,52.861,84.636,2.0697,0.075591,0.039242,-0.0032866,0.00095712
1.8589,49.918,78.787,1.9616,0.072304,0.040199,-0.0032866,0.00095712
1.7615,47.137,73.353,1.8589,0.069018,0.041156,-0.0032866,0.00095712
1.6692,44.508,68.303,1.7615,0.065731,0.042113,-0.0032866,0.00095712
1.5816,42.025,63.611,1.6692,0.062444,0.04307,-0.0032866,0.00095712
1.4985,39.68,59.252,1.5816,0.059158,0.044028,-0.0032866,0.00095712
1.4198,37.465,55.201,1.4985,0.055871,0.044985,-0.0032866,0.00095712
1.3452,35.375,51.438,1.4198,0.052585,0.045942,-0.0032866,0.00095712
1.2746,33.402,47.942,1.3452,0.049298,0.046899,-0.0032866,0.00095712
1.2077,31.54,44.694,1.2746,0.046012,0.047856,-0.0032866,0.00095712
1.1443,29.783,41.675,1.2077,0.042725,0.048813,-0.0032866,0.00095712
1.0843,28.125,38.869,1.1443,0.039439,0.04977,-0.0032866,0.00095712
1.0275,26.561,36.261,1.0843,0.036152,0.050727,-0.0032866,0.00095712
0.97378,25.087,33.837,1.0275,0.032866,0.051684,-0.0032866,0.00095712
0.9229,23.695,31.583,0.97378,0.029579,0.052642,-0.0032866,0.00095712
0.87475,22.384,29.487,0.9229,0.026292,0.053599,-0.0032866,0.00095712
0.82918,21.146,27.537,0.87475,0.023006,0.054556,-0.0032866,0.00095712
0.78606,19.98,25.724,0.82918,0.019719,0.055513,-0.0032866,0.00095712
0.74525,18.88,24.037,0.78606,0.016433,0.05647,-0.0032866,0.00095712
0.70664,17.842,22.466,0.74525,0.013146,0.057427,-0.0032866,0.00095712
0.67011,16.864,21.005,0.70664,0.0098597,0.058384,-0.0032866,0.00095712
0.63555,15.941,19.644,0.67011,0.0065731,0.059341,-0.0032866,0.00095712
0.60284,15.071,18.377,0.63555,0.0032866,0.060299,-0.0032866,0.00095712
0.57189,14.25,17.196,0.60284,1.1276e-17,0.061256,-0.0032866,0.00095712
0.54261,13.477,16.096,0.57189,-0.0032866,0.062213,-0.0032866,0.00095712
0.51489,12.747,15.072,0.54261,-0.0065731,0.06317,-0.0032866,0.00095712
0.48867,12.058,14.116,0.51489,-0.0098597,0.064127,-0.0032866,0.00095712
0.46385,11.409,13.225,0.48867,-0.013146,0.065084,-0.0032866,0.00095712
0.44036,10.796,12.394,0.46385,-0.016433,0.066041,-0.0032866,0.00095712
0.41812,10.218,11.619,0.44036,-0.019719,0.066998,-0.0032866,0.00095712
0.39707,9.6725,10.896,0.41812,-0.023006,0.067956,-0.0032866,0.00095712
0.37715,9.1578,10.221,0.39707,-0.026292,0.068913,-0.0032866,0.00095712
0.35828,8.672,9.5905,0.37715,-0.029579,0.06987,-0.0032866,0.00095712
0.34042,8.2135,9.0018,0.35828,-0.032866,0.070827,-0.0032866,0.00095712
0.3235,7.7806,8.4518,0.34042,-0.036152,0.071784,-0.0032866,0.00095712
0.30748,7.372,7.9379,0.3235,-0.039439,0.072741,-0.0032866,0.00095712
0.2923,6.9861,7.4575,0.30748,-0.042725,0.073698,-0.0032866,0.00095712
0.27793,6.6217,7.0083,0.2923,-0.046012,0.074655,-0.0032866,0.00095712
0.2643,6.2775,6.5882,0.27793,-0.049298,0.075612,-0.0032866,0.00095712
0.2514,5.9524,6.1952,0.2643,-0.052585,0.07657,-0.0032866,0.00095712
0.23917,5.6452,5.8274,0.2514,-0.055871,0.077527,-0.0032866,0.00095712
0.22757,5.3549,5.4832,0.23917,-0.059158,0.078484,-0.0032866,0.00095712
0.21658,5.0806,5.1608,0.22757,-0.062444,0.079441,-0.0032866,0.00095712
0.20616,4.8213,4.8589,0.21658,-0.065731,0.080398,-0.0032866,0.00095712
0.19628,4.5761,4.576,0.20616,-0.069018,0.081355,-0.0032866,0.00095712
0.18691,4.3443,4.3109,0.19628,-0.072304,0.082312,-0.0032866,0.00095712
0.17802,4.1251,4.0624,0.18691,-0.075591,0.083269,-0.0032866,0.00095712
0.16959,3.9178,3.8294,0.17802,-0.078877,0.084227,-0.0032866,0.00095712
0.16158,3.7216,3.6108,0.16959,-0.082164,0.085184,-0.0032866,0.00095712
0.15399,3.536,3.4057,0.16158,-0.08545,0.086141,-0.0032866,0.00095712
0.14678,3.3603,3.2132,0.15399,-0.088737,0.087098,-0.0032866,0.00095712
0.13994,3.1941,3.0325,0.14678,-0.092023,0.088055,-0.0032866,0.00095712
0.13344,3.0367,2.8628,0.13994,-0.09531,0.089012,-0.0032866,0.00095712
0.12727,2.8876,2.7034,0.13344,-0.098597,0.089969,-0.0032866,0.00095712
0.12141,2.7465,2.5536,0.12727,-0.10188,0.090926,-0.0032866,0.00095712
0.1325,3.0063,2.7603,0.12141,-0.10517,0.091884,0.0032866,0.00095712
0.14464,3.2914,2.9846,0.1325,-0.10188,0.092841,0.0032866,0.00095712
0.15792,3.6044,3.2282,0.14464,-0.098597,0.093798,0.0032866,0.00095712
0.17246,3.9481,3.4926,0.15792,-0.09531,0.094755,0.0032866,0.00095712
0.18838,4.3256,3.7799,0.17246,-0.092023,0.095712,0.0032866,0.00095712
0.20582,4.7404,4.0922,0.18838,-0.088737,0.096669,0.0032866,0.00095712
0.22493,5.1964,4.4317,0.20582,-0.08545,0.097626,0.0032866,0.00095712
0.24589,5.6977,4.801,0.22493,-0.082164,0.098583,0.0032866,0.00095712
0.26886,6.2491,5.2028,0.24589,-0.078877,0.099541,0.0032866,0.00095712
0.29406,6.8558,5.6402,0.26886,-0.075591,0.1005,0.0032866,0.00095712
0.32171,7.5236,6.1165,0.29406,-0.072304,0.10145,0.0032866,0.00095712
0.35207,8.2588,6.6353,0.32171,-0.069018,0.10241,0.0032866,0.00095712
0.38539,9.0685,7.2008,0.35207,-0.065731,0.10337,0.0032866,0.00095712
0.422,9.9608,7.8173,0.38539,-0.062444,0.10433,0.0032866,0.00095712
0.46223,10.944,8.4897,0.422,-0.059158,0.10528,0.0032866,0.00095712
0.50644,12.029,9.2235,0.46223,-0.055871,0.10624,0.0032866,0.00095712
0.55507,13.225,10.025,0.50644,-0.052585,0.1072,0.0032866,0.00095712
0.60856,14.545,10.899,0.55507,-0.049298,0.10815,0.0032866,0.00095712
0.66742,16.002,11.855,0.60856,-0.046012,0.10911,0.0032866,0.00095712
0.73223,17.611,12.9,0.66742,-0.042725,0.11007,0.0032866,0.00095712
0.8036,19.389,14.043,0.73223,-0.039439,0.11103,0.0032866,0.00095712
0.88224,21.354,15.293,0.8036,-0.036152,0.11198,0.0032866,0.00095712
0.96893,23.527,16.661,0.88224,-0.032866,0.11294,0.0032866,0.00095712
1.0645,25.931,18.16,0.96893,-0.029579,0.1139,0.0032866,0.00095712
1.17,28.591,19.802,1.0645,-0.026292,0.11485,0.0032866,0.00095712
1.2864,31.537,21.602,1.17,-0.023006,0.11581,0.0032866,0.00095712
1.4149,34.8,23.576,1.2864,-0.019719,0.11677,0.0032866,0.00095712
1.5568,38.415,25.741,1.4149,-0.016433,0.11773,0.0032866,0.00095712
1.7137,42.424,28.119,1.5568,-0.013146,0.11868,0.0032866,0.00095712
1.8872,46.871,30.73,1.7137,-0.0098597,0.11964,0.0032866,0.00095712
2.079,51.805,33.599,1.8872,-0.0065731,0.1206,0.0032866,0.00095712
2.2914,57.284,36.753,2.079,-0.0032866,0.12155,0.0032866,0.00095712
0.04369,1.0962,0.2591,0.04,0,0,0.0035658,0.00078977
0.047975,1.208,0.56707,0.04369,0.0035658,0.00078977,0.0035658,0.00078977
0.052958,1.3383,0.93141,0.047975,0.0071315,0.0015795,0.0035658,0.00078977
0.058763,1.4903,1.3608,0.052958,0.010697,0.0023693,0.0035658,0.00078977
0.065532,1.668,1.865,0.058763,0.014263,0.0031591,0.0035658,0.00078977
0.073432,1.8759,2.4555,0.065532,0.017829,0.0039488,0.0035658,0.00078977
0.082659,2.1194,3.1453,0.073432,0.021395,0.0047386,0.0035658,0.00078977
0.093443,2.4047,3.9493,0.082659,0.02496,0.0055284,0.0035658,0.00078977
0.10605,2.7392,4.8848,0.093443,0.028526,0.0063181,0.0035658,0.00078977
0.1208,3.1317,5.9715,0.10605,0.032092,0.0071079,0.0035658,0.00078977
0.13806,3.5923,7.2321,0.1208,0.035658,0.0078977,0.0035658,0.00078977
0.15825,4.1332,8.6925,0.13806,0.039224,0.0086874,0.0035658,0.00078977
0.18189,4.7683,10.383,0.15825,0.042789,0.0094772,0.0035658,0.00078977
0.20956,5.5143,12.338,0.18189,0.046355,0.010267,0.0035658,0.00078977
0.24196,6.3908,14.597,0.20956,0.049921,0.011057,0.0035658,0.00078977
0.27989,7.4206,17.205,0.24196,0.053487,0.011846,0.0035658,0.00078977
0.3243,8.6307,20.216,0.27989,0.057052,0.012636,0.0035658,0.00078977
0.37631,10.053,23.689,0.3243,0.060618,0.013426,0.0035658,0.00078977
0.43722,11.725,27.696,0.37631,0.064184,0.014216,0.0035658,0.00078977
0.50854,13.69,32.315,0.43722,0.06775,0.015006,0.0035658,0.00078977
0.59209,16,37.641,0.50854,0.071315,0.015795,0.0035658,0.00078977
0.68994,18.717,43.78,0.59209,0.074881,0.016585,0.0035658,0.00078977
0.80457,21.911,50.856,0.68994,0.078447,0.017375,0.0035658,0.00078977
0.93887,25.668,59.013,0.80457,0.082013,0.018165,0.0035658,0.00078977
1.0962,30.088,68.416,0.93887,0.085579,0.018954,0.0035658,0.00078977
1.2807,35.288,79.257,1.0962,0.089144,0.019744,0.0035658,0.00078977
1.4968,41.407,91.758,1.2807,0.09271,0.020534,0.0035658,0.00078977
1.7502,48.609,106.18,1.4968,0.096276,0.021324,0.0035658,0.00078977
2.0474,57.089,122.81,1.7502,0.099842,0.022113,0.0035658,0.00078977
2.396,67.074,142.01,2.0474,0.10341,0.022903,0.0035658,0.00078977
2.8049,78.837,164.17,2.396,0.10697,0.023693,0.0035658,0.00078977
3.2848,92.698,189.76,2.8049,0.11054,0.024483,0.0035658,0.00078977
3.0726,86.361,174.76,3.2848,0.1141,0.025272,-0.0035658,0.00078977
2.8745,80.47,160.94,3.0726,0.11054,0.026062,-0.0035658,0.00078977
2.6896,74.994,148.22,2.8745,0.10697,0.026852,-0.0035658,0.00078977
2.5169,69.902,136.51,2.6896,0.10341,0.027642,-0.0035658,0.00078977
2.3557,65.166,125.74,2.5169,0.099842,0.028432,-0.0035658,0.00078977
2.2051,60.761,115.84,2.3557,0.096276,0.029221,-0.0035658,0.00078977
2.0645,56.664,106.73,2.2051,0.09271,0.030011,-0.0035658,0.00078977
1.9331,52.851,98.355,2.0645,0.089144,0.030801,-0.0035658,0.00078977
1.8104,49.304,90.656,1.9331,0.085579,0.031591,-0.0035658,0.00078977
1.6958,46.003,83.579,1.8104,0.082013,0.03238,-0.0035658,0.00078977
1.5887,42.931,77.074,1.6958,0.078447,0.03317,-0.0035658,0.00078977
1.4886,40.072,71.093,1.5887,0.074881,0.03396,-0.0035658,0.00078977
1.395,37.41,65.595,1.4886,0.071315,0.03475,-0.0035658,0.00078977
1.3076,34.932,60.54,1.395,0.06775,0.035539,-0.0035658,0.00078977
1.2259,32.625,55.891,1.3076,0.064184,0.036329,-0.0035658,0.00078977
1.1495,30.477,51.615,1.2259,0.060618,0.037119,-0.0035658,0.00078977
1.0781,28.476,47.682,1.1495,0.057052,0.037909,-0.0035658,0.00078977
1.0113,26.612,44.063,1.0781,0.053487,0.038699,-0.0035658,0.00078977
0.94891,24.876,40.733,1.0113,0.049921,0.039488,-0.0035658,0.00078977
0.89053,23.258,37.668,0.94891,0.046355,0.040278,-0.0035658,0.00078977
0.83591,21.751,34.845,0.89053,0.042789,0.041068,-0.0035658,0.00078977
0.78483,20.346,32.246,0.83591,0.039224,0.041858,-0.0035658,0.00078977
0.73703,19.037,29.852,0.78483,0.035658,0.042647,-0.0035658,0.00078977
0.6923,17.816,27.645,0.73703,0.032092,0.043437,-0.0035658,0.00078977
0.65044,16.677,25.612,0.6923,0.028526,0.044227,-0.0035658,0.00078977
0.61125,15.615,23.736,0.65044,0.02496,0.045017,-0.0035658,0.00078977
0.57457,14.625,22.007,0.61125,0.021395,0.045806,-0.0035658,0.00078977
0.54022,13.701,20.411,0.57457,0.017829,0.046596,-0.0035658,0.00078977
0.50805,12.839,18.939,0.54022,0.014263,0.047386,-0.0035658,0.00078977
0.47791,12.034,17.579,0.50805,0.010697,0.048176,-0.0035658,0.00078977
0.44968,11.282,16.324,0.47791,0.0071315,0.048965,-0.0035658,0.00078977
0.42322,10.58,15.163,0.44968,0.0035658,0.049755,-0.0035658,0.00078977
0.39842,9.9251,14.091,0.42322,-1.301e-17,0.050545,-0.0035658,0.00078977
0.37517,9.3129,13.1,0.39842,-0.0035658,0.051335,-0.0035658,0.00078977
0.35337,8.7409,12.184,0.37517,-0.0071315,0.052125,-0.0035658,0.00078977
0.33293,8.2062,11.336,0.35337,-0.010697,0.052914,-0.0035658,0.00078977
0.31375,7.7064,10.551,0.33293,-0.014263,0.053704,-0.0035658,0.00078977
0.29576,7.239,9.8241,0.31375,-0.017829,0.054494,-0.0035658,0.00078977
0.27887,6.802,9.1511,0.29576,-0.021395,0.055284,-0.0035658,0.00078977
0.26302,6.393,8.5275,0.27887,-0.02496,0.056073,-0.0035658,0.00078977
0.24813,6.0104,7.9495,0.26302,-0.028526,0.056863,-0.0035658,0.00078977
0.23415,5.6523,7.4136,0.24813,-0.032092,0.057653,-0.0035658,0.00078977
0.22102,5.317,6.9166,0.23415,-0.035658,0.058443,-0.0035658,0.00078977
0.20868,5.003,6.4553,0.22102,-0.039224,0.059232,-0.0035658,0.00078977
0.19709,4.7089,6.0272,0.20868,-0.042789,0.060022,-0.0035658,0.00078977
0.18619,4.4334,5.6296,0.19709,-0.046355,0.060812,-0.0035658,0.00078977
0.17594,4.1752,5.2603,0.18619,-0.049921,0.061602,-0.0035658,0.00078977
0.1663,3.9331,4.917,0.17594,-0.053487,0.062391,-0.0035658,0.00078977
0.15723,3.7062,4.598,0.1663,-0.057052,0.063181,-0.0035658,0.00078977
0.1487,3.4933,4.3013,0.15723,-0.060618,0.063971,-0.0035658,0.00078977
0.14067,3.2936,4.0252,0.1487,-0.064184,0.064761,-0.0035658,0.00078977
